train-AUCPR,val-AUCPR,train-AUROC,val-AUROC
0.980847,0.707718,0.998631,0.957446
0.980971,0.707567,0.998642,0.95749
0.981192,0.708414,0.998662,0.957594
0.981263,0.708524,0.998667,0.95763
0.981372,0.708751,0.998675,0.95764
0.981458,0.708311,0.998685,0.957566
0.981532,0.708453,0.99869,0.957553
0.981784,0.708587,0.998715,0.957666
0.981956,0.708913,0.99873,0.957737
0.98213,0.709527,0.998743,0.957884
0.982312,0.709437,0.998754,0.957979
0.982364,0.709463,0.998758,0.957983
0.982471,0.709449,0.998766,0.958021
0.982759,0.709943,0.998787,0.957959
0.982821,0.710053,0.998792,0.957943
0.982984,0.710255,0.998803,0.957934
0.983066,0.710369,0.998812,0.957919
0.983098,0.710799,0.998816,0.957969
0.983265,0.711144,0.998827,0.957931
0.983336,0.710847,0.998833,0.957937
0.983509,0.711036,0.998845,0.957959
0.983778,0.711466,0.998863,0.958059
0.98382,0.711763,0.998867,0.958102
0.983849,0.7118,0.998869,0.958128
0.983883,0.711988,0.998871,0.958119
0.983947,0.711919,0.998875,0.958125
0.98413,0.712078,0.998889,0.958151
0.98431,0.711551,0.998902,0.95806
0.984412,0.711553,0.99891,0.958016
0.984496,0.711708,0.998915,0.958063
0.984609,0.711644,0.998923,0.95812
0.984744,0.712077,0.998933,0.958119
0.984932,0.712445,0.998946,0.95817
0.985078,0.713273,0.998956,0.958239
0.985065,0.713758,0.998955,0.958306
0.985289,0.714241,0.998975,0.958402
0.985394,0.714146,0.998981,0.958378
0.985516,0.714428,0.99899,0.958478
0.985647,0.714741,0.999,0.958579
0.985803,0.715155,0.999012,0.958621
0.985867,0.71526,0.999017,0.958627
0.985891,0.715198,0.99902,0.958632
0.986022,0.715311,0.99903,0.958662
0.986096,0.715564,0.999035,0.958569
0.986194,0.715801,0.999043,0.958654
0.986308,0.715891,0.999051,0.958733
0.986495,0.715427,0.999065,0.958616
0.986688,0.715675,0.999079,0.958667
0.986906,0.715258,0.999094,0.958468
0.986989,0.715585,0.9991,0.958504
0.98709,0.715941,0.999108,0.958598
0.987146,0.716193,0.999112,0.958685
0.987194,0.716482,0.999117,0.958715
0.987384,0.716836,0.99913,0.958647
0.987474,0.717014,0.999137,0.958652
0.987617,0.717232,0.999147,0.958774
0.987748,0.717475,0.999156,0.958803
0.98781,0.717421,0.999159,0.958781
0.98789,0.717648,0.999165,0.958843
0.987936,0.717624,0.999169,0.958871
0.988069,0.718329,0.999179,0.959021
0.988183,0.71906,0.999186,0.95904
0.988286,0.718951,0.999192,0.959014
0.988508,0.719323,0.999207,0.959014
0.988645,0.719643,0.999219,0.95907
0.988655,0.71977,0.99922,0.959098
0.988741,0.7198,0.999226,0.959052
0.988867,0.720021,0.999236,0.959052
0.988909,0.720295,0.99924,0.959111
0.989022,0.72066,0.999248,0.958997
0.989144,0.720913,0.999256,0.959054
0.989284,0.720602,0.999266,0.959105
0.989373,0.721359,0.999271,0.959121
0.989435,0.721145,0.999275,0.959125
0.989466,0.721065,0.999277,0.959185
0.989599,0.721084,0.999287,0.959246
0.98972,0.721355,0.999295,0.959369
0.98978,0.721519,0.999299,0.959315
0.989793,0.721796,0.9993,0.959357
0.989855,0.721957,0.999305,0.959351
0.989995,0.722301,0.999314,0.959465
0.990098,0.722965,0.999321,0.959579
0.990218,0.723104,0.99933,0.959574
0.990249,0.723286,0.999333,0.959561
0.990272,0.723422,0.999334,0.959606
0.990347,0.723183,0.99934,0.959642
0.99044,0.723115,0.999346,0.959623
0.990495,0.723331,0.999351,0.959687
0.99055,0.723805,0.999355,0.959759
0.990594,0.723931,0.999358,0.959765
0.990611,0.724113,0.999359,0.959802
0.990687,0.72458,0.999365,0.959906
0.990732,0.724546,0.999367,0.95989
0.990828,0.724205,0.999374,0.959899
0.990891,0.723853,0.999379,0.959866
0.990924,0.72382,0.999382,0.959887
0.990989,0.72403,0.999386,0.959931
0.991031,0.723944,0.999389,0.959907
0.991161,0.724174,0.999399,0.959984
0.991235,0.724358,0.999404,0.960006
0.991253,0.724706,0.999405,0.960004
0.991362,0.724981,0.999413,0.960087
0.991375,0.724929,0.999414,0.960044
0.991504,0.725199,0.999423,0.960075
0.991548,0.725643,0.999426,0.96016
0.991665,0.725591,0.999434,0.960187
0.991675,0.725452,0.999435,0.96017
0.991781,0.725303,0.999442,0.96014
0.991873,0.725735,0.999449,0.960138
0.991897,0.725899,0.999451,0.960285
0.991945,0.726196,0.999454,0.960321
0.991987,0.725763,0.999458,0.960274
0.991987,0.725451,0.999458,0.960205
0.992011,0.725399,0.999459,0.960207
0.992115,0.725381,0.999467,0.960201
0.992129,0.725453,0.999468,0.960209
0.992184,0.725696,0.999472,0.960247
0.992205,0.725677,0.999474,0.960262
0.992325,0.725953,0.999482,0.960392
0.992353,0.726073,0.999484,0.960395
0.992433,0.726171,0.999489,0.960457
0.992459,0.726042,0.999491,0.96045
0.992492,0.726163,0.999493,0.960488
0.992531,0.72637,0.999495,0.960632
0.992613,0.726051,0.9995,0.960602
0.992649,0.726338,0.999503,0.960607
0.992713,0.726342,0.999508,0.960575
0.992817,0.726872,0.999515,0.960799
0.992926,0.726866,0.999521,0.960832
0.992946,0.726622,0.999523,0.960799
0.993077,0.726938,0.999533,0.960711
0.993118,0.727094,0.999535,0.960691
0.993177,0.727143,0.99954,0.960714
0.993217,0.726987,0.999543,0.960733
0.993245,0.727281,0.999544,0.960785
0.993304,0.727399,0.999549,0.960833
0.993352,0.727394,0.999552,0.960797
0.99338,0.727355,0.999555,0.960808
0.993483,0.727451,0.999562,0.960869
0.993512,0.727672,0.999564,0.960924
0.993588,0.728008,0.99957,0.961016
0.993651,0.72829,0.999574,0.961005
0.993771,0.728592,0.999583,0.960968
0.993814,0.728768,0.999586,0.96097
0.993841,0.729124,0.999588,0.960991
0.993888,0.729175,0.999591,0.960991
0.993927,0.729335,0.999593,0.961002
0.993947,0.729351,0.999594,0.960946
0.994018,0.72936,0.9996,0.960929
0.99406,0.729228,0.999603,0.960875
0.994082,0.729246,0.999604,0.960891
0.994139,0.729455,0.999608,0.960934
0.99421,0.7298,0.999613,0.96097
0.994228,0.729694,0.999614,0.960992
0.99426,0.729518,0.999617,0.960949
0.99432,0.729392,0.999621,0.960965
0.994376,0.729604,0.999625,0.961015
0.994396,0.729376,0.999626,0.960995
0.994427,0.729801,0.999628,0.961073
0.994514,0.730625,0.999634,0.961176
0.994575,0.730793,0.999639,0.961171
0.994594,0.730895,0.99964,0.961169
0.99462,0.731022,0.999642,0.961132
0.994634,0.731265,0.999642,0.961198
0.994673,0.731203,0.999646,0.961183
0.994716,0.731369,0.999649,0.961223
0.994714,0.731468,0.999649,0.961231
0.994749,0.731587,0.999651,0.961301
0.994769,0.731776,0.999652,0.961303
0.994811,0.731804,0.999655,0.961395
0.994828,0.731669,0.999656,0.961369
0.994862,0.73209,0.999658,0.961414
0.994933,0.732081,0.999663,0.961416
0.994993,0.732376,0.999668,0.961467
0.995036,0.732581,0.999671,0.961506
0.995057,0.732465,0.999672,0.961524
0.995091,0.732725,0.999674,0.961582
0.995137,0.733244,0.999678,0.961587
0.995153,0.733454,0.99968,0.961532
0.995174,0.733678,0.999681,0.961516
0.995202,0.733849,0.999683,0.961589
0.995293,0.734227,0.999689,0.961686
0.995315,0.734143,0.999691,0.961691
0.995351,0.734113,0.999693,0.961628
0.995383,0.734254,0.999696,0.961692
0.995448,0.73459,0.9997,0.961756
0.995541,0.734833,0.999707,0.961711
0.995555,0.734836,0.999708,0.961719
0.995597,0.734541,0.999711,0.96169
0.9956,0.734853,0.999711,0.961833
0.99565,0.734919,0.999715,0.961829
0.995661,0.73516,0.999716,0.961861
0.995679,0.735343,0.999717,0.961898
0.995681,0.735334,0.999717,0.961893
0.995724,0.735888,0.99972,0.961966
0.995737,0.735956,0.99972,0.961969
0.995779,0.735917,0.999723,0.96195
0.995803,0.736003,0.999725,0.961974
0.995857,0.736401,0.99973,0.961983
0.995872,0.736528,0.99973,0.962012
0.995906,0.736894,0.999732,0.962106
0.995923,0.736982,0.999733,0.962072
0.995993,0.736593,0.999738,0.961965
0.99602,0.736848,0.999739,0.962013
0.996044,0.736554,0.999741,0.961963
0.996046,0.736323,0.999741,0.961952
0.996091,0.736665,0.999744,0.962102
0.996105,0.736777,0.999745,0.962109
0.9961,0.736546,0.999745,0.962059
0.996154,0.736533,0.999749,0.962051
0.996181,0.736503,0.999751,0.962076
0.996206,0.736718,0.999753,0.962082
0.996244,0.736725,0.999755,0.962101
0.996273,0.736837,0.999757,0.96213
0.99631,0.736362,0.99976,0.962068
0.996349,0.736393,0.999762,0.962038
0.996396,0.736394,0.999765,0.96203
0.996406,0.736601,0.999765,0.962098
0.996444,0.736974,0.999768,0.962164
0.996478,0.736994,0.99977,0.962127
0.99652,0.736744,0.999773,0.962156
0.996548,0.736521,0.999775,0.962147
0.996583,0.736793,0.999778,0.962102
0.996616,0.736692,0.99978,0.962056
0.996626,0.736582,0.99978,0.96193
0.996638,0.736783,0.999781,0.961966
0.996659,0.737057,0.999783,0.962011
0.99667,0.73738,0.999784,0.962181
0.996716,0.737636,0.999787,0.962211
0.996734,0.737621,0.999788,0.96221
0.996741,0.737081,0.999788,0.962127
0.996764,0.737679,0.999789,0.962181
0.996798,0.737838,0.999792,0.962202
0.996822,0.73791,0.999793,0.962245
0.996827,0.738029,0.999794,0.962299
0.996843,0.738102,0.999795,0.96233
0.996875,0.738181,0.999797,0.962363
0.996901,0.738205,0.999799,0.962358
0.996916,0.738329,0.9998,0.96235
0.996918,0.738268,0.9998,0.962398
0.996954,0.73822,0.999802,0.962416
0.996964,0.738344,0.999803,0.962455
0.996988,0.738264,0.999805,0.962467
0.997037,0.738567,0.999808,0.962498
0.997052,0.738795,0.999809,0.962544
0.997074,0.738937,0.999811,0.962539
0.997118,0.739217,0.999813,0.962509
0.997122,0.739202,0.999813,0.962505
0.997145,0.739111,0.999815,0.96249
0.99717,0.739224,0.999816,0.96249
0.997177,0.739059,0.999816,0.96246
0.997197,0.738745,0.999817,0.962418
0.997262,0.739121,0.999821,0.96249
0.997309,0.739056,0.999824,0.96251
0.997318,0.738976,0.999824,0.962465
0.997345,0.739215,0.999826,0.962476
0.997392,0.739435,0.999829,0.962526
0.997416,0.739728,0.99983,0.962466
0.997432,0.739835,0.999831,0.962461
0.997484,0.739867,0.999835,0.962438
0.9975,0.740199,0.999836,0.962506
0.997503,0.739856,0.999836,0.96245
0.997514,0.739561,0.999837,0.962425
0.997514,0.739149,0.999837,0.962398
0.997519,0.738886,0.999837,0.962393
0.997529,0.738851,0.999838,0.962351
0.997537,0.739079,0.999838,0.96231
0.99755,0.739161,0.999839,0.96233
0.997553,0.739206,0.999839,0.96234
0.997571,0.738943,0.999841,0.962291
0.9976,0.739159,0.999843,0.962301
0.997617,0.739252,0.999844,0.962266
0.997643,0.739239,0.999846,0.962245
0.997675,0.739329,0.999848,0.962301
0.997697,0.739526,0.999849,0.962337
0.997762,0.740031,0.999853,0.962354
0.997784,0.739866,0.999855,0.962318
0.997828,0.740279,0.999858,0.962374
0.997855,0.740374,0.99986,0.962493
0.997882,0.740578,0.999861,0.9626
0.997912,0.740883,0.999864,0.962604
0.997916,0.741105,0.999864,0.962627
0.997936,0.741416,0.999865,0.962722
0.997947,0.741434,0.999866,0.962747
0.997951,0.741422,0.999866,0.962723
0.998004,0.741436,0.999869,0.962643
0.998024,0.741516,0.999871,0.962692
0.998058,0.741766,0.999873,0.962724
0.998059,0.741518,0.999873,0.962713
0.998088,0.741412,0.999875,0.962677
0.998089,0.741432,0.999875,0.962685
0.9981,0.741597,0.999876,0.96267
0.998102,0.741844,0.999876,0.962732
0.998105,0.741749,0.999876,0.962713
0.998155,0.74167,0.99988,0.962603
0.998148,0.741881,0.999879,0.962604
0.998149,0.741915,0.999879,0.962583
0.998153,0.742186,0.99988,0.962601
0.998161,0.742319,0.99988,0.962647
0.998176,0.74237,0.999881,0.962658
0.998198,0.742919,0.999883,0.962747
0.998203,0.742806,0.999883,0.96278
0.998213,0.742569,0.999884,0.962737
0.99822,0.742908,0.999885,0.962782
0.998235,0.742977,0.999886,0.962794
0.998237,0.742967,0.999886,0.962806
0.998244,0.743087,0.999886,0.96282
0.998243,0.743253,0.999886,0.962859
0.998263,0.743383,0.999887,0.962857
0.998265,0.743496,0.999888,0.962857
0.99827,0.743491,0.999888,0.962805
0.998314,0.743694,0.999891,0.962825
0.998356,0.743608,0.999894,0.96278
0.998367,0.743851,0.999894,0.962817
0.998371,0.743754,0.999895,0.962878
0.998371,0.743382,0.999896,0.962844
0.998372,0.743238,0.999896,0.962886
0.998393,0.743309,0.999897,0.962937
0.998401,0.743284,0.999897,0.962934
0.998422,0.743121,0.999899,0.962903
0.998429,0.743091,0.999899,0.962886
0.998448,0.743286,0.999901,0.962889
0.998462,0.743339,0.999901,0.962875
0.998473,0.743845,0.999902,0.962922
0.998481,0.743938,0.999903,0.962916
0.998486,0.74392,0.999903,0.962875
0.998506,0.744078,0.999904,0.962926
0.998515,0.744064,0.999905,0.963008
0.99853,0.744026,0.999906,0.96299
0.998543,0.743659,0.999907,0.962979
0.998549,0.743553,0.999907,0.962967
0.998566,0.743504,0.999908,0.962991
0.998581,0.74356,0.999909,0.962978
0.998597,0.743399,0.99991,0.96296
0.998633,0.743781,0.999912,0.963032
0.998656,0.743757,0.999914,0.963023
0.998662,0.743392,0.999914,0.962975
0.99867,0.743553,0.999915,0.962961
0.998674,0.743411,0.999915,0.962934
0.99869,0.743606,0.999916,0.962905
0.998727,0.743583,0.999919,0.962945
0.998729,0.743663,0.999919,0.96293
0.998744,0.74431,0.99992,0.963007
0.998758,0.74448,0.999921,0.963039
0.998784,0.744915,0.999922,0.963015
0.998798,0.745055,0.999923,0.963034
0.998809,0.745114,0.999924,0.963063
0.998812,0.745081,0.999925,0.963063
0.998815,0.745355,0.999925,0.963132
0.998835,0.745239,0.999926,0.96311
