train-AUCPR,val-AUCPR,train-AUROC,val-AUROC
0.999973,0.755912,0.999998,0.96523
0.999973,0.755921,0.999998,0.965236
0.999973,0.755932,0.999998,0.965236
0.999974,0.755976,0.999998,0.965213
0.999974,0.756021,0.999998,0.965215
0.999974,0.756088,0.999998,0.965222
0.999974,0.756061,0.999998,0.965222
0.999974,0.756068,0.999998,0.96521
0.999974,0.756079,0.999998,0.965207
0.999974,0.756053,0.999998,0.965206
0.999974,0.756109,0.999998,0.965212
0.999975,0.756135,0.999998,0.965223
0.999975,0.756079,0.999998,0.965214
0.999975,0.756036,0.999998,0.965223
0.999975,0.756128,0.999998,0.965234
0.999975,0.75624,0.999998,0.965235
0.999976,0.75631,0.999998,0.965239
0.999976,0.756254,0.999998,0.965227
0.999976,0.756302,0.999998,0.965235
0.999976,0.756337,0.999998,0.965242
0.999976,0.756439,0.999998,0.96525
0.999977,0.756414,0.999998,0.965252
0.999977,0.756341,0.999998,0.965247
0.999977,0.756452,0.999998,0.96526
0.999977,0.756377,0.999998,0.965265
0.999977,0.756365,0.999998,0.965259
0.999977,0.756397,0.999998,0.965259
0.999977,0.756396,0.999998,0.965261
0.999977,0.756435,0.999998,0.965264
0.999978,0.756474,0.999998,0.965267
0.999978,0.75663,0.999998,0.965268
0.999978,0.756684,0.999998,0.965271
0.999978,0.756712,0.999998,0.965277
0.999978,0.75674,0.999998,0.965288
0.999978,0.7567,0.999998,0.965297
0.999978,0.756737,0.999998,0.965313
0.999978,0.756744,0.999998,0.965307
0.999979,0.756795,0.999998,0.965312
0.999979,0.756852,0.999998,0.965321
0.999979,0.756877,0.999998,0.96533
0.999979,0.756847,0.999998,0.965338
0.999979,0.756861,0.999998,0.965338
0.999979,0.756844,0.999998,0.965358
0.999979,0.756901,0.999998,0.965364
0.999979,0.756995,0.999998,0.965341
0.99998,0.75701,0.999999,0.965345
0.99998,0.756908,0.999999,0.965303
0.99998,0.756933,0.999999,0.96531
0.99998,0.756882,0.999999,0.965303
0.999981,0.756853,0.999999,0.96531
0.999981,0.756967,0.999999,0.965327
0.999981,0.757035,0.999999,0.965334
0.999981,0.757055,0.999999,0.965353
0.999981,0.756996,0.999999,0.965343
0.999981,0.757056,0.999999,0.965338
0.999982,0.757183,0.999999,0.965358
0.999982,0.757158,0.999999,0.965359
0.999983,0.757199,0.999999,0.965364
0.999983,0.757208,0.999999,0.965382
0.999983,0.757272,0.999999,0.965391
0.999983,0.757329,0.999999,0.965405
0.999984,0.75738,0.999999,0.965402
0.999984,0.757415,0.999999,0.965383
0.999984,0.757412,0.999999,0.965384
0.999984,0.757473,0.999999,0.965378
0.999984,0.757482,0.999999,0.965384
0.999984,0.757537,0.999999,0.965397
0.999984,0.757557,0.999999,0.965413
0.999984,0.757536,0.999999,0.965426
0.999984,0.757508,0.999999,0.965424
0.999984,0.757556,0.999999,0.965429
0.999985,0.757558,0.999999,0.96544
0.999985,0.757607,0.999999,0.965442
0.999985,0.757556,0.999999,0.965437
0.999985,0.757586,0.999999,0.965441
0.999985,0.757677,0.999999,0.96544
0.999985,0.757688,0.999999,0.96544
0.999985,0.757729,0.999999,0.965451
0.999985,0.757711,0.999999,0.96545
0.999985,0.757775,0.999999,0.965457
0.999985,0.757761,0.999999,0.965452
0.999986,0.757759,0.999999,0.965465
0.999986,0.757737,0.999999,0.965489
0.999986,0.75776,0.999999,0.9655
0.999986,0.757782,0.999999,0.96551
0.999986,0.757801,0.999999,0.965507
0.999986,0.757848,0.999999,0.965509
0.999986,0.757839,0.999999,0.965507
0.999986,0.757828,0.999999,0.965503
0.999986,0.757818,0.999999,0.965507
0.999986,0.757803,0.999999,0.965512
0.999986,0.757869,0.999999,0.96552
0.999986,0.757887,0.999999,0.965526
0.999986,0.75792,0.999999,0.965527
0.999986,0.757931,0.999999,0.965549
0.999986,0.757952,0.999999,0.965559
0.999987,0.757938,0.999999,0.965559
0.999987,0.758056,0.999999,0.965566
0.999987,0.758063,0.999999,0.965577
0.999987,0.758106,0.999999,0.965591
0.999987,0.758123,0.999999,0.965595
0.999987,0.75814,0.999999,0.965619
0.999987,0.758181,0.999999,0.965597
0.999987,0.758217,0.999999,0.965596
0.999987,0.758219,0.999999,0.965593
0.999987,0.758245,0.999999,0.965596
0.999987,0.758227,0.999999,0.96561
0.999987,0.758214,0.999999,0.96559
0.999987,0.758209,0.999999,0.965579
0.999987,0.758232,0.999999,0.965586
0.999987,0.75825,0.999999,0.965595
0.999987,0.758258,0.999999,0.965595
0.999988,0.758271,0.999999,0.965616
0.999988,0.758257,0.999999,0.965615
0.999988,0.758246,0.999999,0.965619
0.999988,0.75824,0.999999,0.965604
0.999988,0.758288,0.999999,0.965622
0.999988,0.758426,0.999999,0.965645
0.999988,0.758434,0.999999,0.965645
0.999988,0.758484,0.999999,0.965639
0.999988,0.758557,0.999999,0.965653
0.999989,0.758787,0.999999,0.965683
0.999989,0.758826,0.999999,0.965703
0.999989,0.758824,0.999999,0.965697
0.999989,0.758797,0.999999,0.965704
0.999989,0.758921,0.999999,0.965721
0.999989,0.758932,0.999999,0.965722
0.999989,0.758981,0.999999,0.965728
0.99999,0.759081,0.999999,0.96574
0.99999,0.759021,0.999999,0.965727
0.99999,0.759058,0.999999,0.96572
0.99999,0.759043,0.999999,0.965718
0.99999,0.758972,0.999999,0.965708
0.99999,0.758953,0.999999,0.965682
0.99999,0.759002,0.999999,0.965683
0.99999,0.758989,0.999999,0.965675
0.99999,0.758933,0.999999,0.965654
0.999991,0.758945,0.999999,0.965651
0.999991,0.758839,0.999999,0.965653
0.999991,0.758947,0.999999,0.965655
0.999991,0.758984,0.999999,0.965676
0.999991,0.759042,0.999999,0.965685
0.999991,0.759039,0.999999,0.965689
0.999991,0.759126,0.999999,0.965702
0.999991,0.759127,0.999999,0.965715
0.999991,0.759074,0.999999,0.965726
0.999991,0.759114,0.999999,0.965727
0.999991,0.759154,0.999999,0.965743
0.999991,0.759202,0.999999,0.965756
0.999991,0.759203,0.999999,0.965754
0.999991,0.759259,0.999999,0.965749
0.999991,0.759254,0.999999,0.965751
0.999991,0.759232,0.999999,0.965754
0.999991,0.759259,0.999999,0.965762
0.999991,0.759282,0.999999,0.965748
0.999991,0.759354,0.999999,0.965763
0.999991,0.759402,0.999999,0.965767
0.999991,0.759405,0.999999,0.965771
0.999991,0.759425,0.999999,0.965769
0.999991,0.759396,0.999999,0.96577
0.999991,0.759414,0.999999,0.965771
0.999991,0.759455,0.999999,0.965774
0.999991,0.759498,0.999999,0.965792
0.999991,0.759571,0.999999,0.965797
0.999991,0.759587,0.999999,0.965802
0.999991,0.759533,0.999999,0.965788
0.999991,0.759515,0.999999,0.965784
0.999991,0.759556,0.999999,0.965795
0.999991,0.759543,0.999999,0.965799
0.999992,0.759631,0.999999,0.96582
0.999992,0.75968,0.999999,0.965828
0.999992,0.759649,0.999999,0.96582
0.999992,0.759603,0.999999,0.965811
0.999992,0.759684,0.999999,0.96582
0.999992,0.759681,0.999999,0.965825
0.999992,0.759704,0.999999,0.965828
0.999992,0.759727,0.999999,0.96583
0.999992,0.759729,0.999999,0.965833
0.999992,0.759785,0.999999,0.965843
0.999992,0.759724,0.999999,0.965827
0.999992,0.759802,0.999999,0.965846
0.999992,0.759722,0.999999,0.965835
0.999992,0.759749,0.999999,0.965834
0.999992,0.759818,0.999999,0.965841
0.999992,0.759862,0.999999,0.965837
0.999992,0.759901,0.999999,0.965846
0.999992,0.759989,0.999999,0.965852
0.999992,0.760055,0.999999,0.965855
0.999992,0.760068,0.999999,0.965852
0.999992,0.76011,0.999999,0.96586
0.999992,0.760128,0.999999,0.965872
0.999992,0.760109,0.999999,0.96586
0.999992,0.760141,0.999999,0.965861
0.999992,0.760119,0.999999,0.965853
0.999992,0.760124,1.0,0.965853
0.999993,0.760126,0.999999,0.965853
0.999993,0.760153,0.999999,0.965853
0.999993,0.760185,1.0,0.965863
0.999993,0.760223,0.999999,0.965875
0.999993,0.760229,0.999999,0.965863
0.999993,0.760153,0.999999,0.965853
0.999993,0.760157,1.0,0.965852
0.999993,0.760175,1.0,0.965865
0.999993,0.760129,0.999999,0.965862
0.999993,0.760101,0.999999,0.965862
0.999993,0.760156,1.0,0.965856
0.999993,0.760242,1.0,0.965866
0.999993,0.760403,1.0,0.965882
0.999993,0.760445,1.0,0.965899
0.999993,0.760456,1.0,0.965908
0.999993,0.760473,1.0,0.965917
0.999993,0.760485,1.0,0.965922
0.999993,0.760452,1.0,0.965912
0.999994,0.760427,1.0,0.96591
0.999994,0.760482,1.0,0.96592
0.999994,0.760424,1.0,0.965909
0.999994,0.760527,1.0,0.965934
0.999994,0.760464,1.0,0.965939
0.999994,0.760572,1.0,0.965948
0.999994,0.760665,1.0,0.965963
0.999994,0.760682,1.0,0.965973
0.999994,0.760743,1.0,0.965984
0.999994,0.76078,1.0,0.965993
0.999994,0.760819,1.0,0.966003
0.999994,0.76089,1.0,0.966016
0.999994,0.760951,1.0,0.966026
0.999994,0.760994,1.0,0.966022
0.999994,0.761093,1.0,0.966017
0.999994,0.761111,1.0,0.966012
0.999994,0.761096,1.0,0.966021
0.999994,0.760961,1.0,0.966009
0.999994,0.760954,1.0,0.965992
0.999994,0.760983,1.0,0.965998
0.999994,0.760997,1.0,0.965998
0.999994,0.761047,1.0,0.966004
0.999995,0.761091,1.0,0.966016
0.999995,0.761052,1.0,0.966009
0.999995,0.761078,1.0,0.966002
0.999995,0.761031,1.0,0.966003
0.999995,0.761022,1.0,0.966001
0.999995,0.76108,1.0,0.966013
0.999995,0.761093,1.0,0.966014
0.999995,0.761116,1.0,0.966015
0.999995,0.761176,1.0,0.966019
0.999995,0.761172,1.0,0.966014
0.999995,0.761166,1.0,0.966013
0.999995,0.761274,1.0,0.966026
0.999995,0.76127,1.0,0.966029
0.999995,0.76137,1.0,0.966043
0.999995,0.761438,1.0,0.966059
0.999995,0.761488,1.0,0.966058
0.999995,0.761464,1.0,0.966065
0.999995,0.76152,1.0,0.966066
0.999995,0.761441,1.0,0.966074
0.999995,0.761405,1.0,0.966078
0.999995,0.76149,1.0,0.966079
0.999995,0.76156,1.0,0.966092
0.999995,0.761643,1.0,0.966096
0.999995,0.761665,1.0,0.966095
0.999995,0.761752,1.0,0.966117
0.999995,0.761751,1.0,0.966115
0.999995,0.761795,1.0,0.96613
0.999995,0.761689,1.0,0.966111
0.999995,0.761774,1.0,0.966113
0.999995,0.761771,1.0,0.966115
0.999996,0.761793,1.0,0.966127
0.999996,0.761795,1.0,0.966134
0.999996,0.761798,1.0,0.96612
0.999996,0.761682,1.0,0.966116
0.999996,0.761679,1.0,0.966129
0.999996,0.761688,1.0,0.966129
0.999996,0.76173,1.0,0.966133
0.999996,0.7618,1.0,0.966137
0.999996,0.761846,1.0,0.966143
0.999996,0.761878,1.0,0.96615
0.999996,0.761932,1.0,0.966153
0.999996,0.761964,1.0,0.966171
0.999996,0.761982,1.0,0.966167
0.999996,0.761985,1.0,0.96617
0.999996,0.762122,1.0,0.966182
0.999996,0.762092,1.0,0.966178
0.999996,0.762038,1.0,0.966164
0.999996,0.76214,1.0,0.966184
0.999996,0.76221,1.0,0.966192
0.999996,0.762244,1.0,0.966196
0.999996,0.762278,1.0,0.966198
0.999996,0.762322,1.0,0.966217
0.999996,0.762381,1.0,0.966225
0.999996,0.7624,1.0,0.966243
0.999996,0.762469,1.0,0.966258
0.999997,0.762441,1.0,0.966265
0.999997,0.762552,1.0,0.966284
0.999997,0.762613,1.0,0.966297
0.999997,0.762615,1.0,0.966286
0.999997,0.762608,1.0,0.966292
0.999997,0.762621,1.0,0.966281
0.999997,0.762663,1.0,0.966294
0.999997,0.762644,1.0,0.966286
0.999997,0.762641,1.0,0.966276
0.999997,0.762693,1.0,0.966258
0.999997,0.762748,1.0,0.966269
0.999997,0.762737,1.0,0.966267
0.999997,0.762738,1.0,0.966269
0.999997,0.762786,1.0,0.966284
0.999997,0.762784,1.0,0.966274
0.999997,0.76273,1.0,0.966255
0.999997,0.762647,1.0,0.966233
0.999997,0.762699,1.0,0.966241
0.999997,0.762715,1.0,0.966252
0.999997,0.76274,1.0,0.966253
0.999997,0.762744,1.0,0.96625
0.999997,0.762724,1.0,0.966255
0.999997,0.762807,1.0,0.966263
0.999997,0.762801,1.0,0.966252
0.999997,0.762822,1.0,0.966263
0.999997,0.762809,1.0,0.966265
0.999997,0.762778,1.0,0.966262
0.999997,0.762793,1.0,0.966267
0.999997,0.762817,1.0,0.966259
0.999997,0.762869,1.0,0.96626
0.999997,0.762982,1.0,0.966265
0.999997,0.762925,1.0,0.966269
0.999997,0.762852,1.0,0.966283
0.999997,0.762852,1.0,0.966279
0.999997,0.762868,1.0,0.966277
0.999997,0.762887,1.0,0.966281
0.999997,0.762906,1.0,0.96628
0.999997,0.762875,1.0,0.966283
0.999997,0.762855,1.0,0.966288
0.999997,0.762846,1.0,0.96628
0.999997,0.76284,1.0,0.966289
0.999997,0.762739,1.0,0.966292
0.999997,0.762765,1.0,0.966293
0.999997,0.762668,1.0,0.966281
0.999997,0.762694,1.0,0.966287
0.999997,0.76272,1.0,0.966286
0.999997,0.762753,1.0,0.96631
0.999997,0.762773,1.0,0.966312
0.999997,0.762811,1.0,0.96632
0.999997,0.762852,1.0,0.966323
0.999997,0.762829,1.0,0.966321
0.999997,0.76279,1.0,0.966308
0.999997,0.762849,1.0,0.966307
0.999997,0.762842,1.0,0.966295
0.999997,0.762855,1.0,0.966309
0.999998,0.763044,1.0,0.966339
0.999998,0.762947,1.0,0.966341
0.999998,0.762978,1.0,0.966347
0.999998,0.762949,1.0,0.966349
0.999998,0.762998,1.0,0.966346
0.999998,0.763104,1.0,0.966364
0.999998,0.76314,1.0,0.966357
0.999998,0.763142,1.0,0.96636
0.999998,0.763121,1.0,0.966349
0.999998,0.763095,1.0,0.966371
0.999998,0.763131,1.0,0.966367
0.999998,0.763137,1.0,0.966368
0.999998,0.763103,1.0,0.966357
0.999998,0.76312,1.0,0.966373
0.999998,0.76318,1.0,0.966378
0.999998,0.763168,1.0,0.96638
0.999998,0.763271,1.0,0.966373
0.999998,0.763186,1.0,0.966371
0.999998,0.763195,1.0,0.966381
0.999998,0.76326,1.0,0.966395
0.999998,0.763209,1.0,0.966401
0.999998,0.763249,1.0,0.966389
0.999998,0.763265,1.0,0.966391
0.999998,0.763282,1.0,0.966396
0.999998,0.763376,1.0,0.966417
0.999998,0.763369,1.0,0.966411
0.999998,0.76337,1.0,0.966419
0.999998,0.763326,1.0,0.966416
0.999998,0.763302,1.0,0.966407
0.999998,0.763331,1.0,0.966416
0.999998,0.763397,1.0,0.966424
0.999998,0.763432,1.0,0.966421
0.999998,0.763519,1.0,0.966412
0.999998,0.763589,1.0,0.966425
0.999998,0.763564,1.0,0.966417
0.999998,0.763572,1.0,0.966411
0.999998,0.763624,1.0,0.96643
0.999998,0.763611,1.0,0.966422
0.999999,0.763538,1.0,0.966411
0.999999,0.763546,1.0,0.966409
0.999999,0.763531,1.0,0.966412
0.999999,0.763563,1.0,0.966416
0.999999,0.763617,1.0,0.966427
0.999999,0.763678,1.0,0.966443
0.999999,0.763697,1.0,0.966455
0.999999,0.763817,1.0,0.966463
0.999999,0.763887,1.0,0.966472
0.999999,0.763935,1.0,0.966477
0.999999,0.763953,1.0,0.966478
0.999999,0.763974,1.0,0.966487
0.999999,0.764058,1.0,0.966501
0.999999,0.764091,1.0,0.966502
0.999999,0.764021,1.0,0.966506
0.999999,0.764054,1.0,0.966508
0.999999,0.764111,1.0,0.966528
0.999999,0.764063,1.0,0.966522
0.999999,0.764033,1.0,0.966522
0.999999,0.764147,1.0,0.966527
0.999999,0.764148,1.0,0.966535
0.999999,0.764176,1.0,0.966548
0.999999,0.76418,1.0,0.966546
0.999999,0.764229,1.0,0.966568
0.999999,0.764318,1.0,0.966578
0.999999,0.76427,1.0,0.96656
0.999999,0.764294,1.0,0.966565
0.999999,0.764264,1.0,0.966559
0.999999,0.764192,1.0,0.966549
0.999999,0.764242,1.0,0.96655
0.999999,0.764299,1.0,0.966559
0.999999,0.764322,1.0,0.966569
0.999999,0.764391,1.0,0.966556
0.999999,0.764316,1.0,0.966553
0.999999,0.764305,1.0,0.96656
0.999999,0.764379,1.0,0.966569
0.999999,0.764429,1.0,0.966586
0.999999,0.76451,1.0,0.966596
0.999999,0.76442,1.0,0.966577
0.999999,0.764479,1.0,0.966584
0.999999,0.764558,1.0,0.966592
0.999999,0.7646,1.0,0.966588
0.999999,0.764542,1.0,0.966581
0.999999,0.764583,1.0,0.966582
0.999999,0.764599,1.0,0.96658
0.999999,0.764622,1.0,0.966579
0.999999,0.764726,1.0,0.966573
0.999999,0.764767,1.0,0.966574
0.999999,0.764868,1.0,0.966581
0.999999,0.764835,1.0,0.966568
0.999999,0.764808,1.0,0.966567
0.999999,0.764912,1.0,0.966557
0.999999,0.764951,1.0,0.966552
0.999999,0.765005,1.0,0.966551
0.999999,0.76508,1.0,0.966562
0.999999,0.76513,1.0,0.966573
0.999999,0.765113,1.0,0.966557
0.999999,0.765213,1.0,0.966563
0.999999,0.765164,1.0,0.966558
0.999999,0.765165,1.0,0.966552
0.999999,0.765217,1.0,0.966558
0.999999,0.765266,1.0,0.966584
0.999999,0.765359,1.0,0.966602
0.999999,0.765389,1.0,0.9666
0.999999,0.765394,1.0,0.966614
0.999999,0.765519,1.0,0.966621
0.999999,0.765567,1.0,0.966629
0.999999,0.7656,1.0,0.966623
0.999999,0.765473,1.0,0.966614
0.999999,0.765464,1.0,0.966616
0.999999,0.765518,1.0,0.966619
0.999999,0.765603,1.0,0.966638
0.999999,0.765607,1.0,0.966634
0.999999,0.765535,1.0,0.966615
0.999999,0.765525,1.0,0.966615
0.999999,0.765634,1.0,0.966628
0.999999,0.76562,1.0,0.966646
0.999999,0.765609,1.0,0.966645
0.999999,0.765614,1.0,0.96664
0.999999,0.765656,1.0,0.966639
0.999999,0.765702,1.0,0.966643
0.999999,0.76573,1.0,0.96666
0.999999,0.765842,1.0,0.966673
0.999999,0.765811,1.0,0.96665
0.999999,0.765761,1.0,0.966635
0.999999,0.765746,1.0,0.966633
0.999999,0.76574,1.0,0.966645
0.999999,0.765712,1.0,0.966637
0.999999,0.765713,1.0,0.966644
0.999999,0.765822,1.0,0.966661
1.0,0.765794,1.0,0.966652
1.0,0.765783,1.0,0.96665
1.0,0.765824,1.0,0.966646
1.0,0.765802,1.0,0.966627
1.0,0.76582,1.0,0.966633
1.0,0.765835,1.0,0.966617
1.0,0.765843,1.0,0.966629
1.0,0.765866,1.0,0.966637
1.0,0.765865,1.0,0.96664
1.0,0.765783,1.0,0.966643
1.0,0.765781,1.0,0.966642
1.0,0.765941,1.0,0.966683
1.0,0.765998,1.0,0.966697
1.0,0.766086,1.0,0.966703
1.0,0.76611,1.0,0.96671
1.0,0.766212,1.0,0.966718
1.0,0.766301,1.0,0.966724
1.0,0.766277,1.0,0.966708
1.0,0.766287,1.0,0.966711
1.0,0.766314,1.0,0.966706
1.0,0.766349,1.0,0.966707
1.0,0.766395,1.0,0.966709
1.0,0.766465,1.0,0.966717
1.0,0.766465,1.0,0.966717
1.0,0.766483,1.0,0.966711
1.0,0.766594,1.0,0.966731
1.0,0.766519,1.0,0.966712
1.0,0.766402,1.0,0.966692
1.0,0.766384,1.0,0.96669
1.0,0.766384,1.0,0.966686
1.0,0.76656,1.0,0.966704
1.0,0.766599,1.0,0.966689
1.0,0.766583,1.0,0.966701
1.0,0.766531,1.0,0.966715
1.0,0.766566,1.0,0.966724
1.0,0.766588,1.0,0.966735
1.0,0.766636,1.0,0.96674
1.0,0.766663,1.0,0.966744
1.0,0.766595,1.0,0.966752
1.0,0.766535,1.0,0.966753
1.0,0.76659,1.0,0.966753
1.0,0.766577,1.0,0.966752
1.0,0.766562,1.0,0.966744
1.0,0.766573,1.0,0.966744
1.0,0.76661,1.0,0.966754
1.0,0.766559,1.0,0.966745
1.0,0.7666,1.0,0.966777
1.0,0.766598,1.0,0.966768
1.0,0.766665,1.0,0.96677
1.0,0.766778,1.0,0.966787
1.0,0.766878,1.0,0.9668
1.0,0.766856,1.0,0.966802
1.0,0.76683,1.0,0.966774
1.0,0.766868,1.0,0.966781
1.0,0.766784,1.0,0.966765
1.0,0.766754,1.0,0.966766
1.0,0.76683,1.0,0.966776
1.0,0.766803,1.0,0.966776
1.0,0.766819,1.0,0.966785
1.0,0.766764,1.0,0.966785
1.0,0.766813,1.0,0.966778
1.0,0.766789,1.0,0.96678
1.0,0.76688,1.0,0.966794
1.0,0.766908,1.0,0.9668
1.0,0.766879,1.0,0.966794
1.0,0.766936,1.0,0.966791
1.0,0.766955,1.0,0.966787
1.0,0.76699,1.0,0.966797
1.0,0.767033,1.0,0.966797
1.0,0.767125,1.0,0.966802
1.0,0.767074,1.0,0.966807
1.0,0.767178,1.0,0.966816
1.0,0.767187,1.0,0.96682
1.0,0.767143,1.0,0.966813
1.0,0.767173,1.0,0.966818
1.0,0.767166,1.0,0.966829
1.0,0.76723,1.0,0.966838
1.0,0.767298,1.0,0.966861
1.0,0.767362,1.0,0.966857
1.0,0.767367,1.0,0.966861
1.0,0.767321,1.0,0.966852
1.0,0.767387,1.0,0.966857
1.0,0.767415,1.0,0.966859
1.0,0.767419,1.0,0.96687
1.0,0.76745,1.0,0.966857
1.0,0.767519,1.0,0.966881
1.0,0.767582,1.0,0.96689
1.0,0.767616,1.0,0.966899
1.0,0.767578,1.0,0.966882
1.0,0.767586,1.0,0.966867
1.0,0.767612,1.0,0.96687
1.0,0.767643,1.0,0.966875
1.0,0.767656,1.0,0.966894
1.0,0.76775,1.0,0.966907
1.0,0.76774,1.0,0.966909
1.0,0.767727,1.0,0.966907
1.0,0.767718,1.0,0.9669
1.0,0.767691,1.0,0.966893
1.0,0.767714,1.0,0.966897
1.0,0.767743,1.0,0.966899
1.0,0.767723,1.0,0.966896
1.0,0.767779,1.0,0.966919
1.0,0.767781,1.0,0.966923
1.0,0.767771,1.0,0.966907
1.0,0.767787,1.0,0.966919
1.0,0.767863,1.0,0.966938
1.0,0.767874,1.0,0.966936
1.0,0.767741,1.0,0.96693
1.0,0.767701,1.0,0.966937
1.0,0.767749,1.0,0.966944
1.0,0.767728,1.0,0.966948
1.0,0.767673,1.0,0.966941
1.0,0.767754,1.0,0.966947
1.0,0.76776,1.0,0.966941
1.0,0.767789,1.0,0.966955
1.0,0.767713,1.0,0.966951
1.0,0.767735,1.0,0.966954
1.0,0.767705,1.0,0.966959
1.0,0.767755,1.0,0.966967
1.0,0.767789,1.0,0.966974
1.0,0.767768,1.0,0.966963
1.0,0.767766,1.0,0.966964
1.0,0.767769,1.0,0.966974
1.0,0.767738,1.0,0.966979
1.0,0.767786,1.0,0.966977
1.0,0.767715,1.0,0.966977
1.0,0.767723,1.0,0.966977
1.0,0.767763,1.0,0.966984
1.0,0.767784,1.0,0.966985
1.0,0.76774,1.0,0.966971
1.0,0.767724,1.0,0.966972
1.0,0.767748,1.0,0.966974
1.0,0.767805,1.0,0.966981
1.0,0.76784,1.0,0.966983
1.0,0.767836,1.0,0.966989
1.0,0.767866,1.0,0.966988
1.0,0.767875,1.0,0.966978
1.0,0.767814,1.0,0.966977
1.0,0.767904,1.0,0.966976
1.0,0.767906,1.0,0.96697
1.0,0.767887,1.0,0.966972
1.0,0.767927,1.0,0.966978
1.0,0.767912,1.0,0.96698
1.0,0.767936,1.0,0.96698
1.0,0.767931,1.0,0.96697
1.0,0.767961,1.0,0.966975
1.0,0.767943,1.0,0.966977
1.0,0.767991,1.0,0.966976
1.0,0.767937,1.0,0.966974
1.0,0.76804,1.0,0.966988
1.0,0.768061,1.0,0.967004
1.0,0.768051,1.0,0.966985
1.0,0.76806,1.0,0.96699
1.0,0.768107,1.0,0.967
1.0,0.768075,1.0,0.966955
1.0,0.767996,1.0,0.966942
1.0,0.768005,1.0,0.966936
1.0,0.768051,1.0,0.966944
1.0,0.768026,1.0,0.966938
1.0,0.768016,1.0,0.966929
1.0,0.768061,1.0,0.966928
1.0,0.768121,1.0,0.966927
1.0,0.768161,1.0,0.966936
1.0,0.768227,1.0,0.966949
1.0,0.768219,1.0,0.966955
1.0,0.768214,1.0,0.966959
1.0,0.768262,1.0,0.966966
1.0,0.768301,1.0,0.966973
1.0,0.768306,1.0,0.96697
1.0,0.76831,1.0,0.96697
1.0,0.768357,1.0,0.966982
1.0,0.768378,1.0,0.966993
1.0,0.768343,1.0,0.966985
1.0,0.768416,1.0,0.966996
1.0,0.768399,1.0,0.966992
1.0,0.768359,1.0,0.966985
1.0,0.768416,1.0,0.966995
1.0,0.768427,1.0,0.966997
1.0,0.768416,1.0,0.966995
1.0,0.768382,1.0,0.966989
1.0,0.768396,1.0,0.966991
1.0,0.768413,1.0,0.966994
1.0,0.768417,1.0,0.966981
1.0,0.76847,1.0,0.966979
1.0,0.768445,1.0,0.966982
1.0,0.7685,1.0,0.966976
1.0,0.768516,1.0,0.966981
1.0,0.768508,1.0,0.966985
1.0,0.768605,1.0,0.966981
1.0,0.768599,1.0,0.966987
1.0,0.768584,1.0,0.966977
1.0,0.768651,1.0,0.966975
1.0,0.768704,1.0,0.966983
1.0,0.768616,1.0,0.966983
1.0,0.768691,1.0,0.966988
1.0,0.768738,1.0,0.967
1.0,0.768723,1.0,0.966996
1.0,0.768658,1.0,0.966998
1.0,0.768658,1.0,0.966995
1.0,0.768743,1.0,0.967018
1.0,0.768809,1.0,0.967033
1.0,0.768787,1.0,0.96703
1.0,0.768818,1.0,0.967027
1.0,0.76879,1.0,0.967027
1.0,0.768829,1.0,0.967034
1.0,0.768867,1.0,0.967037
1.0,0.768892,1.0,0.967037
1.0,0.768941,1.0,0.967047
1.0,0.768963,1.0,0.967039
1.0,0.76901,1.0,0.967059
1.0,0.768952,1.0,0.967046
1.0,0.768955,1.0,0.967044
1.0,0.76904,1.0,0.967046
1.0,0.769089,1.0,0.967043
1.0,0.769054,1.0,0.967041
1.0,0.769075,1.0,0.967048
1.0,0.769116,1.0,0.967053
1.0,0.769079,1.0,0.96705
1.0,0.769101,1.0,0.967056
1.0,0.769119,1.0,0.967052
1.0,0.769175,1.0,0.967057
1.0,0.769167,1.0,0.967044
1.0,0.769215,1.0,0.967058
1.0,0.769198,1.0,0.967052
1.0,0.769187,1.0,0.967053
1.0,0.769222,1.0,0.967066
1.0,0.769158,1.0,0.967064
1.0,0.769198,1.0,0.967061
1.0,0.769245,1.0,0.96707
1.0,0.769228,1.0,0.967074
1.0,0.769241,1.0,0.967067
1.0,0.769176,1.0,0.967047
1.0,0.769207,1.0,0.967063
1.0,0.769202,1.0,0.967058
1.0,0.769035,1.0,0.967026
1.0,0.769054,1.0,0.967031
1.0,0.769034,1.0,0.967027
1.0,0.769104,1.0,0.967046
1.0,0.769123,1.0,0.967045
1.0,0.769187,1.0,0.967045
1.0,0.769166,1.0,0.967039
1.0,0.769076,1.0,0.96702
1.0,0.769086,1.0,0.967013
1.0,0.769055,1.0,0.967017
1.0,0.769131,1.0,0.967032
1.0,0.769115,1.0,0.967034
1.0,0.769139,1.0,0.967026
1.0,0.769086,1.0,0.967017
1.0,0.769146,1.0,0.96702
1.0,0.769138,1.0,0.967011
1.0,0.769128,1.0,0.967
1.0,0.769121,1.0,0.967005
1.0,0.76912,1.0,0.967002
1.0,0.769163,1.0,0.967009
1.0,0.769155,1.0,0.967012
1.0,0.76914,1.0,0.966988
1.0,0.769132,1.0,0.966997
1.0,0.769152,1.0,0.96701
1.0,0.769154,1.0,0.967004
1.0,0.769242,1.0,0.967003
1.0,0.769324,1.0,0.967006
1.0,0.769365,1.0,0.967016
1.0,0.769318,1.0,0.967017
1.0,0.769287,1.0,0.967019
1.0,0.76928,1.0,0.967023
